date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,district,fed_state,mean_incidence,num_of_entries
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,385.7796396509718,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,1837.9458829562816,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,1289.9256040681685,16
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,881.7768249653863,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,820.706898076115,7
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,459.39168883869615,14
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,311.8759132004926,5
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,279.62278837994245,8
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,459.35052470887183,93
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,775.5026191706704,16
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,484.20704345900066,28
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,6.380440122759668,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Nordwestmecklenburg,Mecklenburg-Vorpommern,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,0.26715538291381036,2
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,7.613928413043594,4
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,10.686215316552412,1
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,11.754836848207654,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,17.097944506483863,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,20.303809101449584,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Rheingau-Taunus-Kreis,Hessen,24.3645709217395,10
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Rheingau-Taunus-Kreis,Hessen,26.181227525553414,5
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Rheingau-Taunus-Kreis,Hessen,13.838648834935375,10
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Rheingau-Taunus-Kreis,Hessen,1.602932297482862,1
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Rheingau-Taunus-Kreis,Hessen,3.205864594965724,2
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Rheingau-Taunus-Kreis,Hessen,4.274486126620965,2
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Rheingau-Taunus-Kreis,Hessen,8.01466148741431,1
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Rheingau-Taunus-Kreis,Hessen,10.953370699466223,2
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Rheingau-Taunus-Kreis,Hessen,9.884749167810984,2
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Rheingau-Taunus-Kreis,Hessen,3.205864594965724,1
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,2.6715538291381034,11
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,3.7401753607933443,8
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,7.373488568421165,15
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,23.042151776316143,8
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,11.560542024270337,11
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,9.439490196287966,9
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,16.058204637846334,37
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,67.93379736951177,7
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,111.23378670411374,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,135.12125589151827,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,189.25849757999407,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,175.04020688512853,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,209.4498202044273,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Rheingau-Taunus-Kreis,Hessen,181.22849702753206,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Rheingau-Taunus-Kreis,Hessen,136.36798101178272,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Rheingau-Taunus-Kreis,Hessen,112.73957158962794,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Rheingau-Taunus-Kreis,Hessen,63.64511029230402,43
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Rheingau-Taunus-Kreis,Hessen,43.54632741495108,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Rheingau-Taunus-Kreis,Hessen,51.29383351945158,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Rheingau-Taunus-Kreis,Hessen,63.161156844675574,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Rheingau-Taunus-Kreis,Hessen,100.28080151025058,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Rheingau-Taunus-Kreis,Hessen,61.20826661869743,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Rheingau-Taunus-Kreis,Hessen,53.34202478845746,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Rheingau-Taunus-Kreis,Hessen,35.26451054462296,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,11.39539142392362,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,14.159235294431948,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,21.875311353883763,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,32.59295671548486,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,42.210550500382034,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,99.64895782685126,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,66.2011038860422,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,42.905154495957945,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,44.88210432952014,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,45.17894364386881,18
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,81.00973226509541,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,134.53945083539486,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,314.5792798864819,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,1388.828553071733,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,1173.9629541795637,13
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,853.5080173330413,5
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,790.9802999620639,8
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,660.6370968911509,14
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,380.2155409629348,5
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,422.00835759185173,11
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Rheingau-Taunus-Kreis,Hessen,589.1189320130311,97
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,998.3596659489093,18
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Rheingau-Taunus-Kreis,Hessen,267.5690428615478,31
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,9.617593784897172,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,2.137243063310483,1
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Rheingau-Taunus-Kreis,Hessen,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Rheingau-Taunus-Kreis,Hessen,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Rheingau-Taunus-Kreis,Hessen,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Rheingau-Taunus-Kreis,Hessen,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Rheingau-Taunus-Kreis,Hessen,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Rheingau-Taunus-Kreis,Hessen,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Rheingau-Taunus-Kreis,Hessen,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Soest,Nordrhein-Westfalen,,0
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Soest,Nordrhein-Westfalen,1.6561665706090056,4
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Soest,Nordrhein-Westfalen,8.446449510105928,2
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Soest,Nordrhein-Westfalen,14.90549913548105,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Soest,Nordrhein-Westfalen,,0
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Soest,Nordrhein-Westfalen,25.836198501500487,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Soest,Nordrhein-Westfalen,26.266801809858826,10
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Soest,Nordrhein-Westfalen,22.192632046160675,5
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Soest,Nordrhein-Westfalen,13.814377630138647,17
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Soest,Nordrhein-Westfalen,2.98109982709621,1
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Soest,Nordrhein-Westfalen,3.0639081556266605,4
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Soest,Nordrhein-Westfalen,,0
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Soest,Nordrhein-Westfalen,,0
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Soest,Nordrhein-Westfalen,2.1530165417917075,2
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Soest,Nordrhein-Westfalen,1.6561665706090054,3
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Soest,Nordrhein-Westfalen,1.3249332564872045,1
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Soest,Nordrhein-Westfalen,0.7571047179926883,7
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,2.710090751905646,11
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,1.4721480627635606,9
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,5.410144130656083,6
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,6.6798718347896555,12
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,3.569959052201634,9
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,11.224077444241603,35
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,28.012874565729465,7
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,45.68008522934293,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Soest,Nordrhein-Westfalen,74.26986976642164,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Soest,Nordrhein-Westfalen,89.2760948219865,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Soest,Nordrhein-Westfalen,77.30985551602839,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Soest,Nordrhein-Westfalen,113.94426005789958,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Soest,Nordrhein-Westfalen,131.13828027276762,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Soest,Nordrhein-Westfalen,96.24167960316777,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Soest,Nordrhein-Westfalen,99.4362408993647,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Soest,Nordrhein-Westfalen,80.09683721484856,43
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Soest,Nordrhein-Westfalen,58.6282965995588,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Soest,Nordrhein-Westfalen,53.527303562083056,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Soest,Nordrhein-Westfalen,70.55269590794363,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Soest,Nordrhein-Westfalen,87.2720917636155,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Soest,Nordrhein-Westfalen,32.01922036510744,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Soest,Nordrhein-Westfalen,38.47826999048256,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Soest,Nordrhein-Westfalen,34.11703135454551,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,11.08728238724065,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,18.38344893375996,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,28.8172983285967,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,57.52418555248613,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,67.30660942954998,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,70.10316498163549,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,48.62505051308041,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,49.320640472736194,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,45.30535663154858,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,53.4205728275327,18
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,90.04450246972655,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,122.88755953918822,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,265.4598417461863,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,1575.2352308585787,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,988.7728468178416,16
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,812.5705250931318,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,762.793518720939,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,484.55753485862596,18
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,240.54899345556578,9
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,352.94415225651187,11
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Soest,Nordrhein-Westfalen,375.94146110856053,119
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,459.1307775370815,24
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Soest,Nordrhein-Westfalen,203.99003650191122,40
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Soest,Nordrhein-Westfalen,,0
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Soest,Nordrhein-Westfalen,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Soest,Nordrhein-Westfalen,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Soest,Nordrhein-Westfalen,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Soest,Nordrhein-Westfalen,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Soest,Nordrhein-Westfalen,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Soest,Nordrhein-Westfalen,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Soest,Nordrhein-Westfalen,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Soest,Nordrhein-Westfalen,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Sigmaringen,Baden-Württemberg,0.0,1
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Sigmaringen,Baden-Württemberg,6.571256103245131,5
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Sigmaringen,Baden-Württemberg,20.630687766002154,2
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Sigmaringen,Baden-Württemberg,44.31777371956018,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Sigmaringen,Baden-Württemberg,54.25106782911678,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Sigmaringen,Baden-Württemberg,48.13827145400503,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Sigmaringen,Baden-Württemberg,125.15950578041308,10
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Sigmaringen,Baden-Württemberg,164.73986230926167,5
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Sigmaringen,Baden-Württemberg,76.94482437171915,20
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Sigmaringen,Baden-Württemberg,34.384479610003595,2
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Sigmaringen,Baden-Württemberg,17.574289578446283,2
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Sigmaringen,Baden-Württemberg,5.348696828222781,1
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Sigmaringen,Baden-Württemberg,,0
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Sigmaringen,Baden-Württemberg,3.056398187555875,4
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Sigmaringen,Baden-Württemberg,,0
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Sigmaringen,Baden-Württemberg,,0
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Sigmaringen,Baden-Württemberg,0.7640995468889688,2
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,0.0,1
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,2.546998489629896,6
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,4.075197583407833,3
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,11.206793354371541,9
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,12.055792850914841,9
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,10.697393656445561,30
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,21.61310146914511,7
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,48.902371000894,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Sigmaringen,Baden-Württemberg,85.6640492012188,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Sigmaringen,Baden-Württemberg,77.0131911732829,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Sigmaringen,Baden-Württemberg,82.93027082234941,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Sigmaringen,Baden-Württemberg,129.1328234242357,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Sigmaringen,Baden-Württemberg,151.91688264056134,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Sigmaringen,Baden-Württemberg,89.06004718739203,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Sigmaringen,Baden-Württemberg,106.82111665507782,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Sigmaringen,Baden-Württemberg,80.33960950146873,42
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Sigmaringen,Baden-Württemberg,36.294728477226016,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Sigmaringen,Baden-Württemberg,61.739243388628665,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Sigmaringen,Baden-Württemberg,108.50213565823356,18
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Sigmaringen,Baden-Württemberg,168.79322847704412,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Sigmaringen,Baden-Württemberg,58.32626541252461,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Sigmaringen,Baden-Württemberg,39.98787628718936,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Sigmaringen,Baden-Württemberg,,0
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Sigmaringen,Baden-Württemberg,6.442407944357971,51
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Sigmaringen,Baden-Württemberg,2.2922986406669064,1
